#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
1413,"Aura","Los Makenzy",32,80,"latin indie, latin rock, latin alternative","Latin, Rock","Los Makenzy",2016-05-12,04:12,36,88,4,0,28,0,30,-2,F#/G♭ minor,4,2025-11-25,6k1no7E6I1pFlMpVnaaUCJ,"Sonido Azulado",11A,US7VG1648088
1414,"Ingenuos","Odisseo",52,155,"mexican indie, latin indie, latin alternative, latin rock, mexican rock, rock en español","Latin, Rock","Los Salvajes EP",2011-07-01,03:53,43,97,4,0,59,0,0,-5,D,4,2025-11-25,3rYajSdW4XqSsuZjOyCQnv,"Odisseo",10B,TCABN1378706
1415,"Intro","La Garfield",0,115,"latin indie, spanish-language reggae, mexican indie, latin alternative","Latin, Rock, Reggae","Love Paraíso",2016-09-21,04:34,40,71,17,49,20,0,10,-7,D minor,4,2025-11-25,06049zwrxyGy9ie1IFmFf6,"Independiente",7A,QZ5AB1602432
1416,"Mónaco","LAGOS, Danny Ocean",79,100,"reggaeton","Latin","Clásicos",2021-05-28,03:12,70,65,5,0,32,0,10,-6,B,4,2025-11-25,3HgvO4B5LLmdPOT2d8cSZd,"WM Mexico",1B,MXF152100158
1417,"January","Loving",0,106,"","","If I Am Only My Thoughts",2020-01-31,01:54,54,62,83,92,70,0,20,-7,D#/E♭,4,2025-11-25,2UxxDidNYPuTLiMNKBHMiK,"Last Gang",5B,CAL451959503
1418,"ディレイ","mitsume",28,135,"japanese indie, shibuya-kei, j-r&b, j-rock","Pop, R&B, Rock, Electronic","Ghosts",2019-04-03,04:20,61,73,3,0,88,0,10,-8,F#/G♭ minor,4,2025-11-25,3Ma9wMAvD9ZFCecsOragUl,"mitsume",11A,JPJ901900740
1419,"Money Trees","Kendrick Lamar, Jay Rock",79,72,"hip hop, west coast hip hop","Hip Hop","good kid, m.A.A.d city",2012-00-00,06:26,72,53,7,0,34,10,20,-7,G,4,2025-11-25,2HbKqm4o0w5wEeEFXm2sD4,"Aftermath",9B,USUM71210785
1420,"Disco","mitsume",34,148,"japanese indie, shibuya-kei, j-r&b, j-rock","Pop, R&B, Rock, Electronic","eye",2012-00-00,03:01,53,81,6,49,64,0,10,-10,E,4,2025-11-25,4jzlvo0SdmUZGAjZSvmREI,"mitsume",12B,JPV501400081
1421,"Mess","Caro Valenzuela",0,165,"mexican indie","Rock","Mess",2019-10-23,03:56,49,51,30,0,38,10,10,-11,D,4,2025-11-25,3ubC5gtD7N1tjpp7MAauWF,"FAUNA",10B,GBLFP1960471
1422,"Señorita","LAWALL",0,108,"mexican indie, latin indie, latin alternative","Latin, Rock","La Playa de los 90, Vol 1",2015-04-29,05:30,67,60,0,28,63,0,30,-7,C,4,2025-11-25,1m9QpAHc54o635Yl7xtHoq,"Rock Juvenil",8B,MX3741500423
1423,"Ascender","The Oaths",23,120,"mexican indie, latin indie, latin alternative","Latin, Rock","Fractal",2014-04-20,05:40,36,46,64,40,8,0,10,-10,F#/G♭ minor,4,2025-11-25,5jRk5PP0Fjjm1gunVsdzCi,"The Oaths",11A,QZ8251836683
1424,"Ninjas","Rey Pila",46,160,"mexican indie, latin indie, mexican rock, latin alternative","Latin, Rock","Ninjas",2017-03-10,03:05,56,91,0,56,90,0,40,-3,C,4,2025-11-25,5IKWBKAjwcfsazbUR5HNFv,"Arts & Crafts Mexico",8B,MX2681700002
1425,"Love's Not an Obstacle","Metronomy",40,130,"new rave, alternative dance","Electronic, Pop, Rock","Summer 08",2016-07-01,03:15,87,21,9,78,52,0,0,-12,G minor,4,2025-11-25,6CQhGipEkIjBkLQoJOcKB2,"Because Music Ltd.",6A,GBMVH1600200
1426,"Where Is My Mind?","Pixies",75,81,"alternative rock","Rock","Death to the Pixies",1997-10-06,03:49,51,44,1,0,24,0,0,-14,E,4,2025-11-25,0KzAbK6nItSqNh8q70tb0K,"4AD",12B,GBAFL9700100
1427,"Astronauta","Dolores 602",2,156,"nova mpb","Latin, Pop","Cartografia",2018-03-02,04:10,42,40,15,0,40,0,10,-8,C,3,2025-11-25,1fEX3ZL10P207h24VFWR19,"Dolores 602 [dist. Tratore]",8B,BXTAK1500004
1428,"Cariño","The Marías",0,114,"bedroom pop","Pop","Cariño",2018-08-17,04:18,65,39,40,6,66,0,10,-14,C minor,4,2025-11-25,55DyBUkjebkcYhDGfEXitR,"Superclean Records",5A,QZDA71858168
1429,"Alexander","Rey Pila",25,135,"mexican indie, latin indie, mexican rock, latin alternative","Latin, Rock","The Future Sugar",2015-07-17,03:30,67,86,6,56,89,0,20,-5,F#/G♭,4,2025-11-25,5udE6XUnhzUvoC80bsYEMR,"Arts & Crafts Mexico",2B,QMKBG1300011
1430,"I Don't Know You","The Marías",0,118,"bedroom pop","Pop","I Don't Know You",2017-06-14,03:29,88,33,29,2,59,0,10,-10,A minor,4,2025-11-25,4cJOLN346rtOty3UPACsao,"Superclean Records",8A,QM2PV1754193
1431,"Obra de Arte","Carla Morrison",0,81,"latin indie","Latin, Rock","Obra de Arte",2021-06-17,02:50,62,59,2,0,57,10,10,-8,B,4,2025-11-25,35Bd5CL2ZxmseJleM0mpiu,"Cosmica Artists",1B,QM24S1925859
1432,"Um Anjo do Céu","Maskavo",62,132,"reggae, mpb","Latin, Reggae","Já",2000-00-00,03:19,73,67,2,0,77,0,10,-5,B,4,2025-11-25,2YgAAAq8h7nPIMVLVVSHtK,"Deckdisc",1B,BRDEP0000031
1433,"Quiero Estar","Bratty",46,160,"mexican indie, latin indie","Latin, Rock","Delusión",2019-03-01,03:13,61,79,58,2,64,0,10,-6,A,4,2025-11-25,7EjYMczG2zkInd4Rs5Y2Oc,"Universal Music Mexico",11B,USHM21941429
1434,"Samba a Dois","Los Hermanos",47,135,"brazilian rock, mpb, nova mpb, brazilian pop","Pop, Rock, Latin","Ventura",2003-07-05,03:17,79,53,52,1,98,0,10,-8,F minor,4,2025-11-25,1YA45ebLWaMLq88FinN8RT,"Ariola",4A,BRBMG0300249
1435,"Meu Pisêro","DUDA BEAT",43,176,"nova mpb, brazilian pop, mpb","Pop, Latin","Te Amo Lá Fora",2021-04-27,03:19,61,82,5,0,59,0,10,-7,B minor,4,2025-11-25,2vaRBe7rRW8dBszITsPzYU,"Duda Beat",10A,BXY3W2100003
1436,"Autofagia","El Cómodo Silencio De Los Que Hablan Poco",0,165,"latin indie","Latin, Rock","Autofagia",2020-06-05,05:25,20,73,1,93,48,0,10,-8,A,4,2025-11-25,0jLFrsDvVa5cg6m4WobJEq,"Disco Intrépido",11B,QZHZ32089606
1437,"¿Qué Se Siente Que Me Gustes Tanto?","Daniel, Me Estás Matando",60,96,"bolero, mexican indie, latin indie","Latin, Traditional Music, Rock","Suspiros",2019-05-09,03:04,65,34,91,6,58,0,10,-11,A,4,2025-11-25,2BWao7MNRld2ucMxswvxaU,"Daniel, Me Estás Matando",11B,QZ5AB1842082
1438,"Sights and Sounds","Made In Japan",14,140,"dream pop","Pop, Rock","Sights and Sounds",2012-02-17,03:39,58,80,3,3,49,0,10,-5,C♯/D♭ minor,4,2025-11-25,5KgNVlo7QUy66WpIX7s5C6,"Made In Japan",12A,AU3R31200001
1439,"Acurrucar","Ed Maverick",71,99,"mexican indie, latin folk","Folk, Latin, Rock","mix pa llorar en tu cuarto",2018-03-02,03:54,81,22,94,1,24,0,0,-12,G#/A♭,4,2025-11-25,1xYBeQ5u8uaJ3oBWktjGyJ,"Universal Music Mexico",4B,QZBRF1813589
1440,"Snow (Hey Oh)","Red Hot Chili Peppers",81,105,"funk rock, alternative rock, rock","Rock, R&B","Stadium Arcadium",2006-05-09,05:34,43,90,12,0,60,0,10,-4,B,4,2025-11-25,2aibwv5hGXSgw7Yru8IYTO,"Warner Records",1B,USWB10601591
1441,"Layla","Derek & The Dominos",74,116,"blues rock, classic rock","Blues, Rock","Layla And Other Assorted Love Songs (Remastered 2010)",1970-11-01,07:03,40,90,58,30,50,0,20,-4,C♯/D♭,4,2025-11-25,2kkvB3RNRzwjFdGhaUA0tz,"Universal Music Group International",3B,GBUM71028890
1442,"Leave The Door Open","Bruno Mars, Anderson .Paak, Silk Sonic",3,148,"","","Leave The Door Open",2021-03-05,04:02,59,62,18,0,72,0,0,-8,F,4,2025-11-25,7MAibcTli4IisCtbHKrGMh,"Aftermath Entertainment/Atlantic",7B,USAT22100906
1443,"Sports","Beach Bunny",1,186,"","","Sports",2018-01-01,02:44,23,88,0,3,52,0,0,-5,A,4,2025-11-25,77G0k1La0c5Dw8bAFANcyp,"Mom+Pop",11B,QZAPG1780549
1444,"Tongue Tied","GROUPLOVE",78,113,"indie","Pop, Rock","Never Trust a Happy Song",2011-09-02,03:38,56,94,1,0,37,0,10,-6,D#/E♭,4,2025-11-25,0GO8y8jQk1PkHzS31d699N,"Canvasback/ATL",5B,USAT21101334
1445,"Lady - Hear Me Tonight","Modjo",81,126,"french house, disco house","Electronic","Modjo (Remastered)",2001-00-00,05:07,72,81,1,3,87,0,0,-6,F#/G♭,4,2025-11-25,49X0LAl6faAusYq02PRAY6,"Modjo Music",2B,FR9W10100535
1446,"La Raza","Kid Frost",53,107,"latin hip hop, mexican hip hop, west coast hip hop, g-funk","Hip Hop, R&B, Latin","Hispanic Causing Panic",1990-01-01,03:29,80,53,4,0,72,10,0,-15,C♯/D♭,4,2025-11-25,3zCg6CUmhxHukbUs0nd7ar,"Virgin Records",3B,USVI29000006
1447,"Traicionera","Sebastian Yatra",55,91,"colombian pop, reggaeton","Latin, Pop","Traicionera",2016-06-24,03:48,78,68,13,0,66,0,20,-5,B,4,2025-11-25,79Jhw5xn4gGn6PZak275gg,"UMLE - Latino",1B,USUM71605331
1448,"東京","Kinokoteikoku",44,81,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","フェイクワールドワンダーランド",2014-10-29,05:05,46,61,2,0,29,0,30,-5,F,4,2025-11-25,7jXmSHYnTaV5CVr2knYhO3,"DAIZAWA RECORDS",7B,JPB451403370
1449,"Dreams Wash Away","Joe Wong",31,138,"","","Nite Creatures",2020-09-18,03:47,41,61,1,11,20,0,30,-7,D,4,2025-11-25,0fpoU64eUOF6Jjwom1zkNY,"Decca (UMO) (Classics)",10B,GBUM71907166
1450,"Norte - Bonus","Little Jesus",0,117,"mexican indie, latin indie, latin alternative","Latin, Rock","Norte (Japanese Version)",2013-12-17,05:03,77,51,46,88,52,0,20,-10,A,4,2025-11-25,1219CgmhEOdzqepWP2xM35,"Fuerzas Básicas, Discos Juan",11B,MX3741400986
1451,"Blinding Lights","The Weeknd",90,171,"","","After Hours",2020-03-20,03:20,51,73,0,0,33,0,0,-6,C♯/D♭,4,2025-11-25,0VjIjW4GlUZAMYd2vXMi3b,"Republic Records",3B,USUG11904206
1452,"Jump in the Line","Harry Belafonte",69,116,"calypso","Latin","Jump Up Calypso",1961-07-21,03:41,59,89,77,0,80,20,10,-8,F,4,2025-11-25,1zW2csx1vVJrKfvDrFQNVt,"RCA Records Label",7B,USRC16607550
1453,"Te Vi","Julieta Venegas",48,127,"latin pop, latin rock","Latin, Pop, Rock","Los Momentos",2013-03-19,03:29,65,78,20,1,59,0,10,-9,A,4,2025-11-25,3JBFUsZatpE435Y8ejP7RZ,"RCA Records Label",11B,MXF011200807
1454,"11th Dimension","Julian Casablancas",53,126,"","","Phrazes For The Young",2009-10-30,04:03,57,93,0,2,37,0,10,-3,F#/G♭ minor,4,2025-11-25,6i99ThziImjuFABb8rUQvy,"RCA Records Label",11A,USRC10900512
1455,"Limón y Sal","Julieta Venegas",76,111,"latin pop, latin rock","Latin, Pop, Rock","Limon Y Sal",2006-05-25,03:25,63,65,14,0,49,0,20,-6,B,4,2025-11-25,7dITAq1YP5e0kTcaDq4YWI,"Ariola",1B,MXF010600234
1456,"Sweet FA","Peach Pit",48,145,"","","Sweet FA",2018-06-27,03:35,57,50,14,0,55,0,10,-8,C♯/D♭ minor,4,2025-11-25,4fY6EU3jUQQISiUR8DLXuM,"Columbia",12A,USSM11805168
1457,"Pretty Old Man","No Buses",43,124,"japanese indie","Pop, Rock","Boys Missed The Bus",2019-04-15,02:39,58,77,6,0,90,0,0,-4,C minor,4,2025-11-25,09fNyeCFUbrTor4DY7kX2b,"MOTHER SHIP",5A,JPP301900044
1458,"Girls just want to have fun","Bladee, Ecco2k",0,150,"cloud rap, hyperpop","Hip Hop, Electronic, Pop","Girls just want to have fun",2020-02-24,02:14,52,63,2,59,11,0,10,-9,C,4,2025-11-25,16aNHWdWoO9zobj4lqAoWV,"YEAR0001",8B,GBKPL2089214
1459,"Bang","Belaganas",0,90,"","","Bang!",2020-04-10,03:14,79,87,16,0,75,20,0,-4,D,4,2025-11-25,4Fc1NrzhOU3NKPioPtnrZi,"Falling Up Entertainment",10B,GBKPL2093038
1460,"Lucky","Lucie,Too",36,92,"japanese indie, j-rock, math rock","Rock, Pop","LUCKY",2018-02-07,01:38,46,89,3,0,88,0,10,-5,B minor,1,2025-11-25,5jkuq8q8itgaOxZtg8fsT7,"THISTIME RECORDS",10A,JPJ491700028
1461,"クロノスタシス","Kinokoteikoku",51,84,"japanese indie, shoegaze, j-rock, math rock, dream pop","Pop, Rock","フェイクワールドワンダーランド",2014-10-29,03:47,46,76,3,1,70,0,10,-6,C♯/D♭,4,2025-11-25,6Mavd9uk89Y9OTdvcDTfGG,"DAIZAWA RECORDS",3B,JPB451403392
1462,"No Below","Speedy Ortiz",0,112,"indie punk","Rock","Major Arcana",2013-07-09,03:43,50,40,12,4,30,0,10,-9,A,3,2025-11-25,6rh7tCci9IVYbEvLwLuXgz,"Carpark Records",11B,US22N1308705
1463,"Amor de Siempre - Mariachi Version","Cuco",0,104,"bedroom pop","Pop","Amor de Siempre (Mariachi Version)",2018-09-19,04:08,43,66,76,0,60,0,30,-6,F,4,2025-11-25,3P4BLYkv74TfpBFsaY2IgU,"Cuco",7B,GBKPL1820610
1464,"No Buses","Arctic Monkeys",0,102,"indie, garage rock","Rock, Pop","Who The F*** Are Arctic Monkeys?",2006-05-09,03:17,48,52,16,0,43,0,0,-9,E,4,2025-11-25,4bKpnMKt2vBOQ1wZHGEJJO,"Domino Recording Co",12B,GBCEL0600172
1465,"Vaquero Galáctico","Porter",46,160,"mexican indie, latin indie, mexican rock, latin alternative, rock en español, latin rock","Latin, Rock","Atemahawke",2007-05-05,03:51,37,51,25,0,12,0,0,-9,C,4,2025-11-25,3Y0I0uc7DA9wu3CQc5LZTG,"Porter",8B,uscgj1549257
1466,"Visita","Enjambre",70,152,"mexican indie, rock en español, mexican rock, latin indie, latin rock","Latin, Rock","Daltónico",2010-01-01,03:44,56,92,11,0,93,0,0,-3,E minor,4,2025-11-25,1v15LSVQiEsGm4FK8SH7rI,"EMI Mexico",9A,MX2641000004
1467,"Host of a Ghost","Porter",57,142,"mexican indie, latin indie, mexican rock, latin alternative, rock en español, latin rock","Latin, Rock","Atemahawke",2007-05-05,04:20,59,74,42,2,38,0,10,-7,C♯/D♭,4,2025-11-25,0HTFDQQb7auJ2dZwXtPK5e,"Porter",3B,uscgj1549258
1468,"Pink Lemonade","The Wombats",43,144,"indie","Pop, Rock","Glitterbug (Deluxe Edition)",2015-04-14,03:46,56,96,0,0,82,0,30,-4,C,4,2025-11-25,7dFERLugNJZUgtX1V3KA4b,"Bright Antenna",8B,GBAHT1400474
1469,"The Modern Age","The Strokes",52,146,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:28,53,89,1,76,90,0,10,-6,D,4,2025-11-25,1420BGhbXGkIJtbtBlfpYE,"RCA Records Label",10B,USRC10100763
1470,"Is This It","The Strokes",58,96,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,02:31,67,69,15,0,85,0,30,-8,F,4,2025-11-25,0jBE7Fn78EAvmIs3dCd6GO,"RCA Records Label",7B,USRC10100762
1471,"Soma","The Strokes",52,149,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,02:33,50,71,7,0,48,0,0,-7,C,4,2025-11-25,6gU7ohksNd6LsEJMWfDRhp,"RCA Records Label",8B,USRC10100771
1472,"Barely Legal","The Strokes",53,158,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:54,42,88,0,5,85,0,0,-6,C,4,2025-11-25,21Ay8Y9Pr91nSauPGtK6MW,"RCA Records Label",8B,USRC10100764
1473,"Someday","The Strokes",67,106,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:03,54,52,0,0,68,0,30,-7,A,4,2025-11-25,7hm4HTk9encxT0LYC0J6oI,"RCA Records Label",11B,USRC10100769
1474,"Alone, Together","The Strokes",49,143,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:08,52,86,1,89,96,0,0,-6,G,4,2025-11-25,4UmJMAY5TqXPAnsDW1Mci7,"RCA Records Label",9B,USRC10100770
1475,"Hard To Explain","The Strokes",61,83,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:44,41,67,0,86,67,0,0,-6,G,4,2025-11-25,0OM9ri37LIbPc9hffwsyb1,"RCA Records Label",9B,USRC10100768
1476,"When It Started","The Strokes",46,132,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,02:55,72,65,27,0,90,0,10,-8,C,4,2025-11-25,3iiObSfkcBsETljmSB4Hcs,"RCA Records Label",8B,USRC10101344
1477,"Trying Your Luck","The Strokes",50,144,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:22,50,69,1,1,62,0,10,-9,A minor,4,2025-11-25,5KupfEBaVJwL7D2ZN0n1Q1,"RCA Records Label",8A,USRC10100766
1478,"Take It Or Leave It","The Strokes",49,154,"garage rock, alternative rock, indie rock","Rock","Is This It",2001-07-30,03:16,43,91,0,37,48,0,10,-6,D minor,4,2025-11-25,0seTertVGvHrEJu7hlIWRq,"RCA Records Label",7A,USRC10100772
1479,"What Ever Happened?","The Strokes",62,116,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,02:49,55,60,0,74,58,0,20,-6,B,4,2025-11-25,78Gzxi27GuNHTfkn2BylG4,"RCA Records Label",1B,USRC10301518
1480,"Reptilia","The Strokes",76,158,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,03:39,49,65,0,71,77,0,10,-5,A,4,2025-11-25,57Xjny5yNzAcsxnusKmAfA,"RCA Records Label",11B,USRC10301519
1481,"Automatic Stop","The Strokes",60,106,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,03:27,68,54,0,72,91,0,10,-6,C♯/D♭,4,2025-11-25,6DUKQUhWqUySYngLXLNwP2,"RCA Records Label",3B,USRC10301520
1482,"12:51","The Strokes",64,145,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,02:33,45,89,31,80,59,0,50,-4,E,4,2025-11-25,6Yu1OL8I0D4vjOzYdsXYGK,"RCA Records Label",12B,USRC10301489
1483,"Between Love & Hate","The Strokes",53,104,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,03:16,46,60,0,53,54,0,10,-5,A,4,2025-11-25,5OmumaYiHYXUsYZPGLFTYJ,"RCA Records Label",11B,USRC10301522
1484,"Meet Me in the Bathroom","The Strokes",53,140,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,02:56,43,94,0,89,59,0,0,-4,G,4,2025-11-25,08l9WKDuRyGeStQ9ojTlFh,"RCA Records Label",9B,USRC10301523
1485,"Under Control","The Strokes",58,91,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,03:07,41,72,35,80,64,0,0,-5,C♯/D♭,4,2025-11-25,3kKb3U3a8jmUJQB9ypE1Jl,"RCA Records Label",3B,USRC10301524
1486,"The Way It Is","The Strokes",49,137,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,02:21,48,95,0,88,86,0,0,-3,B,4,2025-11-25,5MZBOcqI3Vpvp2PZy6ddyD,"RCA Records Label",1B,USRC10301526
1487,"The End Has No End","The Strokes",54,136,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,03:05,53,66,0,86,53,0,20,-4,C♯/D♭,4,2025-11-25,0dy6iXYIF0piirySAzCBwF,"RCA Records Label",3B,USRC10301525
1488,"I Can't Win","The Strokes",55,97,"garage rock, alternative rock, indie rock","Rock","Room On Fire",2003-10-28,02:42,47,75,1,66,40,0,10,-5,B,4,2025-11-25,7eX5SypK35V8Y9d9pS6rWy,"RCA Records Label",1B,USRC10301527
1489,"Slow Hands","Interpol",0,142,"indie rock, post-punk","Rock","Antics",2004-09-27,03:03,24,97,0,60,68,0,30,-3,B minor,4,2025-11-25,0mF7YNgURDkBQaxa9YRc47,"Matador",10A,USMTD0461605
1490,"SICKO MODE","Travis Scott",83,155,"rap","Hip Hop","ASTROWORLD",2018-08-03,05:12,83,73,1,0,45,20,10,-4,G#/A♭,4,2025-11-25,2xLMifQCjDGFmkHkpNLD9h,"Cactus Jack / Epic",4B,USSM11806660
1491,"Midsummer Madness","88rising, Joji, Rich Brian",0,90,"indonesian hip hop","Hip Hop","Head In The Clouds",2018-07-20,04:40,41,68,36,0,17,0,10,-8,A,4,2025-11-25,6TodWdTSDfzwgYynTZSvJn,"88rising Music/Warner Records",11B,ZZOPM1800318
1492,"Stunner","Milky Chance",0,98,"","","Sadnecessary",2014-06-20,04:48,73,81,10,0,89,0,20,-8,A,4,2025-11-25,4FkPNu2JHFDJgEsM8y8ve1,"Neon",11B,DEL211300731
1493,"Flashed Junk Mind","Milky Chance",0,118,"","","Sadnecessary",2014-06-20,04:22,84,84,39,3,90,0,10,-9,B,4,2025-11-25,5mpLcXEsk3jjzLFGuNKk5I,"Neon",1B,DEL211300732
1494,"Becoming","Milky Chance",0,100,"","","Sadnecessary",2014-06-20,02:24,84,56,92,1,81,0,0,-8,C minor,4,2025-11-25,3Gl2zYelYDlusFWT4QzRsa,"Neon",5A,DEL211300733
1495,"Running","Milky Chance",0,79,"","","Sadnecessary",2014-06-20,04:28,64,52,66,10,20,0,0,-10,G,4,2025-11-25,2CVeqoap0AwLbdjWr6Rraq,"Neon",9B,DEL211300738
1496,"Feathery - Slow Version","Milky Chance",0,94,"","","Sadnecessary",2014-06-20,03:16,86,63,75,28,55,20,0,-11,B minor,4,2025-11-25,798IyUjOzBkjliWev26j9j,"Neon",10A,DEL211300734
1497,"Indigo","Milky Chance",0,87,"","","Sadnecessary",2014-06-20,01:26,46,34,92,17,26,0,10,-10,E minor,3,2025-11-25,2vTURfReWpjb5DBZYqTAs4,"Neon",9A,DEL211300735
1498,"Sadnecessary","Milky Chance",0,108,"","","Sadnecessary",2014-06-20,04:58,76,54,80,2,47,0,20,-11,A,4,2025-11-25,3T09uysRqZeC0YtM8lgY4J,"Neon",11B,DEL211300736
1499,"Down By The River","Milky Chance",0,114,"","","Sadnecessary",2014-06-20,04:01,69,70,75,0,46,0,10,-8,A,4,2025-11-25,7HNpXPaTcX5CoNBjTAEWBr,"Neon",11B,DEL211300737
1500,"Sweet Sun","Milky Chance",0,116,"","","Sadnecessary",2014-06-20,04:34,65,92,7,0,92,0,0,-7,G,4,2025-11-25,5CXuWIwBnyMVmhAtpHBmuO,"Neon",9B,DEL211300739
1501,"Fairytale","Milky Chance",0,106,"","","Sadnecessary",2014-06-20,04:16,76,81,7,16,94,0,10,-9,G minor,4,2025-11-25,4F0ptEqZa9ZbTu8t4g5FuR,"Neon",6A,DEL211300740
1502,"Loveland - Studio Version","Milky Chance",0,84,"","","Sadnecessary",2014-06-20,03:32,34,45,88,0,35,0,10,-9,G#/A♭,3,2025-11-25,4Cc4KB0pMtAEnGZMN6AHUD,"Neon",4B,DEL211300742
1503,"Feathery - Bonus Track","Milky Chance",0,116,"","","Sadnecessary",2014-06-20,04:24,68,57,49,18,32,0,10,-9,E minor,4,2025-11-25,09qRkutJtXFjpTDQOftkMg,"Neon",9A,DEL211300743
1504,"Loveland - Bonus Track","Milky Chance",0,124,"","","Sadnecessary",2014-06-20,04:00,56,60,85,0,36,0,0,-6,G#/A♭,5,2025-11-25,7mZE75DBIWmETMRAk7T166,"Neon",4B,DEL211300783
1505,"Blossom","Milky Chance",46,120,"","","Blossom (Deluxe)",2017-03-17,04:14,75,68,3,0,85,0,0,-7,E,4,2025-11-25,3vmE845FU7PdYh4tuoWUU2,"Universal Records",12B,DEVP21600005
1506,"Ego","Milky Chance",38,128,"","","Blossom (Deluxe)",2017-03-17,03:52,74,79,9,0,73,0,0,-6,G,4,2025-11-25,76g4PHyPEb2oDxB0CwWqjA,"Universal Records",9B,DEVP21600006
1507,"Firebird","Milky Chance",44,110,"","","Blossom (Deluxe)",2017-03-17,03:41,75,65,3,1,38,0,10,-8,D,4,2025-11-25,29UccmEOSp9Zb4YTdPk8Ks,"Universal Records",10B,DEVP21600007
1508,"Doing Good","Milky Chance",38,98,"","","Blossom (Deluxe)",2017-03-17,04:10,71,73,29,11,73,0,10,-8,A minor,4,2025-11-25,4KAs4IcxluXDFGuV4XCEJa,"Universal Records",8A,DEVP21600010
1509,"Clouds","Milky Chance",32,120,"","","Blossom (Deluxe)",2017-03-17,04:17,70,74,50,0,79,0,30,-8,B minor,4,2025-11-25,6uiedgLCwJzrQMWFXn2pY8,"Universal Records",10A,DEVP21600008
1510,"Cold Blue Rain","Milky Chance",38,164,"","","Blossom (Deluxe)",2017-03-17,04:57,64,60,28,0,57,0,0,-8,G#/A♭ minor,4,2025-11-25,2lHJmKHN768UkN39rp7Z7Y,"Universal Records",1A,DEVP21600009
1511,"Stay","Milky Chance",25,180,"","","Blossom (Deluxe)",2017-03-17,04:10,51,16,86,0,33,0,20,-15,G,4,2025-11-25,0Ij6NxTVXTgXWh4whFX72s,"Universal Records",9B,DEVP21600011
1512,"Bad Things","Milky Chance, Izzy Bizu",37,110,"","","Blossom (Deluxe)",2017-03-17,04:12,80,50,54,0,53,0,20,-9,C,4,2025-11-25,63fj7dR4QGRHDHKZStUuAY,"Universal Records",8B,DEVP21600012
1513,"Cocoon","Milky Chance",56,114,"","","Blossom (Deluxe)",2017-03-17,04:15,74,66,10,0,80,0,0,-7,A#/B♭,4,2025-11-25,6acDlNeA06MCVCzsTVGr9V,"Universal Records",6B,DEVP21600001
1514,"Losing You","Milky Chance",28,110,"","","Blossom (Deluxe)",2017-03-17,04:32,75,51,5,5,63,0,30,-7,G,4,2025-11-25,61WbJcmzmfb5QaQiMiw6Jr,"Universal Records",9B,DEVP21600013
1515,"Peripeteia","Milky Chance",30,112,"","","Blossom (Deluxe)",2017-03-17,03:43,75,63,34,0,69,0,30,-8,G,4,2025-11-25,2UGkUNXoCrmzYQva4ZwAf6,"Universal Records",9B,DEVP21600014
1516,"Alive","Milky Chance",25,172,"","","Blossom (Deluxe)",2017-03-17,04:10,75,66,5,0,48,10,10,-8,A minor,4,2025-11-25,3X5ITv7hcLNTUuvvtXnG1W,"Universal Records",8A,DEVP21600015
1517,"Piano Song","Milky Chance",26,97,"","","Blossom (Deluxe)",2017-03-17,03:18,64,23,95,0,54,0,10,-13,D#/E♭ minor,4,2025-11-25,6E35sg03J832uQe17Gdq4r,"Universal Records",2A,DEVP21600016
1518,"Heartless","Milky Chance",23,110,"","","Blossom (Deluxe)",2017-03-17,06:43,51,65,15,4,8,0,0,-10,C♯/D♭ minor,4,2025-11-25,0GDUk1n88bWfUSHyotGfuY,"Universal Records",12A,DEVP21600017
1519,"Cold Blue Rain - Acoustic Version","Milky Chance",20,83,"","","Blossom (Deluxe)",2017-03-17,03:45,58,21,64,0,50,0,10,-14,G minor,4,2025-11-25,6D90h9x5sVH98ugwJbVdwm,"Universal Records",6A,DEVP21600032
